Àrea territorial codi,Àrea territorial,Comarca codi,Comarca,Municipi codi,Municipi,Districte codi,Naturalesa,Estudis,Nivell,Sexe,Resultat de l'avaluació,Nombre d'avaluats
0108,CONSORCI D'EDUCACIÓ DE BARCELONA,13,BARCELONÈS,08019,BARCELONA,0801902,PÚBLIC,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,4,DONA,Certificats sense graduar (4rt ESO),7
0108,CONSORCI D'EDUCACIÓ DE BARCELONA,13,BARCELONÈS,08019,BARCELONA,0801902,PÚBLIC,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,4,DONA,Promo/gradua sense pendents juny,124
0108,CONSORCI D'EDUCACIÓ DE BARCELONA,13,BARCELONÈS,08019,BARCELONA,0801902,PÚBLIC,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,4,DONA,Promo/gradua sense pendents setembre,40
0108,CONSORCI D'EDUCACIÓ DE BARCELONA,13,BARCELONÈS,08019,BARCELONA,0801902,PÚBLIC,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,4,DONA,Repeteixen,8
0108,CONSORCI D'EDUCACIÓ DE BARCELONA,13,BARCELONÈS,08019,BARCELONA,0801902,PÚBLIC,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,4,HOME,Certificats sense graduar (4rt ESO),10
0108,CONSORCI D'EDUCACIÓ DE BARCELONA,13,BARCELONÈS,08019,BARCELONA,0801902,PÚBLIC,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,4,HOME,Promo/gradua sense pendents juny,134
0108,CONSORCI D'EDUCACIÓ DE BARCELONA,13,BARCELONÈS,08019,BARCELONA,0801902,PÚBLIC,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,4,HOME,Promo/gradua sense pendents setembre,49
0108,CONSORCI D'EDUCACIÓ DE BARCELONA,13,BARCELONÈS,08019,BARCELONA,0801902,PÚBLIC,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,4,HOME,Repeteixen,12
0108,CONSORCI D'EDUCACIÓ DE BARCELONA,13,BARCELONÈS,08019,BARCELONA,0801903,PRIVAT,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,1,DONA,Promo/gradua amb pendents,33
0108,CONSORCI D'EDUCACIÓ DE BARCELONA,13,BARCELONÈS,08019,BARCELONA,0801903,PRIVAT,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,1,DONA,Promo/gradua sense pendents juny,196
0108,CONSORCI D'EDUCACIÓ DE BARCELONA,13,BARCELONÈS,08019,BARCELONA,0801903,PRIVAT,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,1,DONA,Promo/gradua sense pendents setembre,17
0108,CONSORCI D'EDUCACIÓ DE BARCELONA,13,BARCELONÈS,08019,BARCELONA,0801903,PRIVAT,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,1,DONA,Repeteixen,12
0108,CONSORCI D'EDUCACIÓ DE BARCELONA,13,BARCELONÈS,08019,BARCELONA,0801903,PRIVAT,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,1,HOME,Promo/gradua amb pendents,50
0108,CONSORCI D'EDUCACIÓ DE BARCELONA,13,BARCELONÈS,08019,BARCELONA,0801903,PRIVAT,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,1,HOME,Promo/gradua sense pendents juny,160
0108,CONSORCI D'EDUCACIÓ DE BARCELONA,13,BARCELONÈS,08019,BARCELONA,0801903,PRIVAT,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,1,HOME,Promo/gradua sense pendents setembre,36
0108,CONSORCI D'EDUCACIÓ DE BARCELONA,13,BARCELONÈS,08019,BARCELONA,0801903,PRIVAT,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,1,HOME,Repeteixen,21
0108,CONSORCI D'EDUCACIÓ DE BARCELONA,13,BARCELONÈS,08019,BARCELONA,0801903,PRIVAT,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,2,DONA,Promo/gradua amb pendents,38
0108,CONSORCI D'EDUCACIÓ DE BARCELONA,13,BARCELONÈS,08019,BARCELONA,0801903,PRIVAT,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,2,DONA,Promo/gradua sense pendents juny,179
0108,CONSORCI D'EDUCACIÓ DE BARCELONA,13,BARCELONÈS,08019,BARCELONA,0801903,PRIVAT,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,2,DONA,Promo/gradua sense pendents setembre,17
0108,CONSORCI D'EDUCACIÓ DE BARCELONA,13,BARCELONÈS,08019,BARCELONA,0801903,PRIVAT,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,2,DONA,Repeteixen,12
0108,CONSORCI D'EDUCACIÓ DE BARCELONA,13,BARCELONÈS,08019,BARCELONA,0801903,PRIVAT,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,2,HOME,Promo/gradua amb pendents,53
0108,CONSORCI D'EDUCACIÓ DE BARCELONA,13,BARCELONÈS,08019,BARCELONA,0801903,PRIVAT,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,2,HOME,Promo/gradua sense pendents juny,178
0108,CONSORCI D'EDUCACIÓ DE BARCELONA,13,BARCELONÈS,08019,BARCELONA,0801903,PRIVAT,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,2,HOME,Promo/gradua sense pendents setembre,23
0108,CONSORCI D'EDUCACIÓ DE BARCELONA,13,BARCELONÈS,08019,BARCELONA,0801903,PRIVAT,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,2,HOME,Repeteixen,24
0108,CONSORCI D'EDUCACIÓ DE BARCELONA,13,BARCELONÈS,08019,BARCELONA,0801903,PRIVAT,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,3,DONA,Promo/gradua amb pendents,56
0108,CONSORCI D'EDUCACIÓ DE BARCELONA,13,BARCELONÈS,08019,BARCELONA,0801903,PRIVAT,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,3,DONA,Promo/gradua sense pendents juny,149
0108,CONSORCI D'EDUCACIÓ DE BARCELONA,13,BARCELONÈS,08019,BARCELONA,0801903,PRIVAT,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,3,DONA,Promo/gradua sense pendents setembre,8
0108,CONSORCI D'EDUCACIÓ DE BARCELONA,13,BARCELONÈS,08019,BARCELONA,0801903,PRIVAT,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,3,DONA,Repeteixen,17
0108,CONSORCI D'EDUCACIÓ DE BARCELONA,13,BARCELONÈS,08019,BARCELONA,0801903,PRIVAT,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,3,HOME,Promo/gradua amb pendents,91
0108,CONSORCI D'EDUCACIÓ DE BARCELONA,13,BARCELONÈS,08019,BARCELONA,0801903,PRIVAT,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,3,HOME,Promo/gradua sense pendents juny,111
0108,CONSORCI D'EDUCACIÓ DE BARCELONA,13,BARCELONÈS,08019,BARCELONA,0801903,PRIVAT,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,3,HOME,Promo/gradua sense pendents setembre,29
0108,CONSORCI D'EDUCACIÓ DE BARCELONA,13,BARCELONÈS,08019,BARCELONA,0801903,PRIVAT,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,3,HOME,Repeteixen,20
0108,CONSORCI D'EDUCACIÓ DE BARCELONA,13,BARCELONÈS,08019,BARCELONA,0801903,PRIVAT,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,4,DONA,Certificats sense graduar (4rt ESO),1
0108,CONSORCI D'EDUCACIÓ DE BARCELONA,13,BARCELONÈS,08019,BARCELONA,0801903,PRIVAT,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,4,DONA,Promo/gradua sense pendents juny,195
0108,CONSORCI D'EDUCACIÓ DE BARCELONA,13,BARCELONÈS,08019,BARCELONA,0801903,PRIVAT,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,4,DONA,Promo/gradua sense pendents setembre,32
0108,CONSORCI D'EDUCACIÓ DE BARCELONA,13,BARCELONÈS,08019,BARCELONA,0801903,PRIVAT,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,4,DONA,Repeteixen,5
0108,CONSORCI D'EDUCACIÓ DE BARCELONA,13,BARCELONÈS,08019,BARCELONA,0801903,PRIVAT,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,4,HOME,Certificats sense graduar (4rt ESO),2
0108,CONSORCI D'EDUCACIÓ DE BARCELONA,13,BARCELONÈS,08019,BARCELONA,0801903,PRIVAT,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,4,HOME,Promo/gradua sense pendents juny,169
0108,CONSORCI D'EDUCACIÓ DE BARCELONA,13,BARCELONÈS,08019,BARCELONA,0801903,PRIVAT,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,4,HOME,Promo/gradua sense pendents setembre,40
0108,CONSORCI D'EDUCACIÓ DE BARCELONA,13,BARCELONÈS,08019,BARCELONA,0801903,PRIVAT,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,4,HOME,Repeteixen,21
0108,CONSORCI D'EDUCACIÓ DE BARCELONA,13,BARCELONÈS,08019,BARCELONA,0801903,PÚBLIC,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,1,DONA,Promo/gradua amb pendents,92
0108,CONSORCI D'EDUCACIÓ DE BARCELONA,13,BARCELONÈS,08019,BARCELONA,0801903,PÚBLIC,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,1,DONA,Promo/gradua sense pendents juny,184
0108,CONSORCI D'EDUCACIÓ DE BARCELONA,13,BARCELONÈS,08019,BARCELONA,0801903,PÚBLIC,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,1,DONA,Promo/gradua sense pendents setembre,14
0108,CONSORCI D'EDUCACIÓ DE BARCELONA,13,BARCELONÈS,08019,BARCELONA,0801903,PÚBLIC,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,1,DONA,Repeteixen,22
0108,CONSORCI D'EDUCACIÓ DE BARCELONA,13,BARCELONÈS,08019,BARCELONA,0801903,PÚBLIC,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,1,HOME,Promo/gradua amb pendents,134
0108,CONSORCI D'EDUCACIÓ DE BARCELONA,13,BARCELONÈS,08019,BARCELONA,0801903,PÚBLIC,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,1,HOME,Promo/gradua sense pendents juny,136
0108,CONSORCI D'EDUCACIÓ DE BARCELONA,13,BARCELONÈS,08019,BARCELONA,0801903,PÚBLIC,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,1,HOME,Promo/gradua sense pendents setembre,47
0108,CONSORCI D'EDUCACIÓ DE BARCELONA,13,BARCELONÈS,08019,BARCELONA,0801903,PÚBLIC,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,1,HOME,Repeteixen,31
0108,CONSORCI D'EDUCACIÓ DE BARCELONA,13,BARCELONÈS,08019,BARCELONA,0801903,PÚBLIC,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,2,DONA,Promo/gradua amb pendents,98
0108,CONSORCI D'EDUCACIÓ DE BARCELONA,13,BARCELONÈS,08019,BARCELONA,0801903,PÚBLIC,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,2,DONA,Promo/gradua sense pendents juny,175
0108,CONSORCI D'EDUCACIÓ DE BARCELONA,13,BARCELONÈS,08019,BARCELONA,0801903,PÚBLIC,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,2,DONA,Promo/gradua sense pendents setembre,23
0108,CONSORCI D'EDUCACIÓ DE BARCELONA,13,BARCELONÈS,08019,BARCELONA,0801903,PÚBLIC,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,2,DONA,Repeteixen,41
0108,CONSORCI D'EDUCACIÓ DE BARCELONA,13,BARCELONÈS,08019,BARCELONA,0801903,PÚBLIC,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,2,HOME,Promo/gradua amb pendents,129
0108,CONSORCI D'EDUCACIÓ DE BARCELONA,13,BARCELONÈS,08019,BARCELONA,0801903,PÚBLIC,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,2,HOME,Promo/gradua sense pendents juny,117
0108,CONSORCI D'EDUCACIÓ DE BARCELONA,13,BARCELONÈS,08019,BARCELONA,0801903,PÚBLIC,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,2,HOME,Promo/gradua sense pendents setembre,26
0108,CONSORCI D'EDUCACIÓ DE BARCELONA,13,BARCELONÈS,08019,BARCELONA,0801903,PÚBLIC,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,2,HOME,Repeteixen,61
0108,CONSORCI D'EDUCACIÓ DE BARCELONA,13,BARCELONÈS,08019,BARCELONA,0801903,PÚBLIC,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,3,DONA,Promo/gradua amb pendents,102
0108,CONSORCI D'EDUCACIÓ DE BARCELONA,13,BARCELONÈS,08019,BARCELONA,0801903,PÚBLIC,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,3,DONA,Promo/gradua sense pendents juny,153
0108,CONSORCI D'EDUCACIÓ DE BARCELONA,13,BARCELONÈS,08019,BARCELONA,0801903,PÚBLIC,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,3,DONA,Promo/gradua sense pendents setembre,19
0108,CONSORCI D'EDUCACIÓ DE BARCELONA,13,BARCELONÈS,08019,BARCELONA,0801903,PÚBLIC,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,3,DONA,Repeteixen,32
0108,CONSORCI D'EDUCACIÓ DE BARCELONA,13,BARCELONÈS,08019,BARCELONA,0801903,PÚBLIC,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,3,HOME,Promo/gradua amb pendents,139
0108,CONSORCI D'EDUCACIÓ DE BARCELONA,13,BARCELONÈS,08019,BARCELONA,0801903,PÚBLIC,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,3,HOME,Promo/gradua sense pendents juny,105
0108,CONSORCI D'EDUCACIÓ DE BARCELONA,13,BARCELONÈS,08019,BARCELONA,0801903,PÚBLIC,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,3,HOME,Promo/gradua sense pendents setembre,24
0108,CONSORCI D'EDUCACIÓ DE BARCELONA,13,BARCELONÈS,08019,BARCELONA,0801903,PÚBLIC,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,3,HOME,Repeteixen,73
0108,CONSORCI D'EDUCACIÓ DE BARCELONA,13,BARCELONÈS,08019,BARCELONA,0801903,PÚBLIC,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,4,DONA,Certificats sense graduar (4rt ESO),9
0108,CONSORCI D'EDUCACIÓ DE BARCELONA,13,BARCELONÈS,08019,BARCELONA,0801903,PÚBLIC,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,4,DONA,Promo/gradua sense pendents juny,248
0108,CONSORCI D'EDUCACIÓ DE BARCELONA,13,BARCELONÈS,08019,BARCELONA,0801903,PÚBLIC,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,4,DONA,Promo/gradua sense pendents setembre,53
0108,CONSORCI D'EDUCACIÓ DE BARCELONA,13,BARCELONÈS,08019,BARCELONA,0801903,PÚBLIC,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,4,DONA,Repeteixen,36
0108,CONSORCI D'EDUCACIÓ DE BARCELONA,13,BARCELONÈS,08019,BARCELONA,0801903,PÚBLIC,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,4,HOME,Certificats sense graduar (4rt ESO),10
0108,CONSORCI D'EDUCACIÓ DE BARCELONA,13,BARCELONÈS,08019,BARCELONA,0801903,PÚBLIC,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,4,HOME,Promo/gradua sense pendents juny,128
0108,CONSORCI D'EDUCACIÓ DE BARCELONA,13,BARCELONÈS,08019,BARCELONA,0801903,PÚBLIC,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,4,HOME,Promo/gradua sense pendents setembre,55
0108,CONSORCI D'EDUCACIÓ DE BARCELONA,13,BARCELONÈS,08019,BARCELONA,0801903,PÚBLIC,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,4,HOME,Repeteixen,45
0108,CONSORCI D'EDUCACIÓ DE BARCELONA,13,BARCELONÈS,08019,BARCELONA,0801904,PRIVAT,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,1,DONA,Promo/gradua amb pendents,30
0108,CONSORCI D'EDUCACIÓ DE BARCELONA,13,BARCELONÈS,08019,BARCELONA,0801904,PRIVAT,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,1,DONA,Promo/gradua sense pendents juny,406
0108,CONSORCI D'EDUCACIÓ DE BARCELONA,13,BARCELONÈS,08019,BARCELONA,0801904,PRIVAT,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,1,DONA,Promo/gradua sense pendents setembre,33
0108,CONSORCI D'EDUCACIÓ DE BARCELONA,13,BARCELONÈS,08019,BARCELONA,0801904,PRIVAT,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,1,DONA,Repeteixen,4
0108,CONSORCI D'EDUCACIÓ DE BARCELONA,13,BARCELONÈS,08019,BARCELONA,0801904,PRIVAT,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,1,HOME,Promo/gradua amb pendents,58
0108,CONSORCI D'EDUCACIÓ DE BARCELONA,13,BARCELONÈS,08019,BARCELONA,0801904,PRIVAT,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,1,HOME,Promo/gradua sense pendents juny,304
0108,CONSORCI D'EDUCACIÓ DE BARCELONA,13,BARCELONÈS,08019,BARCELONA,0801904,PRIVAT,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,1,HOME,Promo/gradua sense pendents setembre,64
0108,CONSORCI D'EDUCACIÓ DE BARCELONA,13,BARCELONÈS,08019,BARCELONA,0801904,PRIVAT,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,1,HOME,Repeteixen,17
0108,CONSORCI D'EDUCACIÓ DE BARCELONA,13,BARCELONÈS,08019,BARCELONA,0801904,PRIVAT,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,2,DONA,Promo/gradua amb pendents,40
0108,CONSORCI D'EDUCACIÓ DE BARCELONA,13,BARCELONÈS,08019,BARCELONA,0801904,PRIVAT,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,2,DONA,Promo/gradua sense pendents juny,361
0108,CONSORCI D'EDUCACIÓ DE BARCELONA,13,BARCELONÈS,08019,BARCELONA,0801904,PRIVAT,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,2,DONA,Promo/gradua sense pendents setembre,35
0108,CONSORCI D'EDUCACIÓ DE BARCELONA,13,BARCELONÈS,08019,BARCELONA,0801904,PRIVAT,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,2,DONA,Repeteixen,8
0108,CONSORCI D'EDUCACIÓ DE BARCELONA,13,BARCELONÈS,08019,BARCELONA,0801904,PRIVAT,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,2,HOME,Promo/gradua amb pendents,97
0108,CONSORCI D'EDUCACIÓ DE BARCELONA,13,BARCELONÈS,08019,BARCELONA,0801904,PRIVAT,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,2,HOME,Promo/gradua sense pendents juny,273
0108,CONSORCI D'EDUCACIÓ DE BARCELONA,13,BARCELONÈS,08019,BARCELONA,0801904,PRIVAT,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,2,HOME,Promo/gradua sense pendents setembre,45
0108,CONSORCI D'EDUCACIÓ DE BARCELONA,13,BARCELONÈS,08019,BARCELONA,0801904,PRIVAT,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,2,HOME,Repeteixen,17
0108,CONSORCI D'EDUCACIÓ DE BARCELONA,13,BARCELONÈS,08019,BARCELONA,0801904,PRIVAT,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,3,DONA,Promo/gradua amb pendents,44
0108,CONSORCI D'EDUCACIÓ DE BARCELONA,13,BARCELONÈS,08019,BARCELONA,0801904,PRIVAT,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,3,DONA,Promo/gradua sense pendents juny,326
0108,CONSORCI D'EDUCACIÓ DE BARCELONA,13,BARCELONÈS,08019,BARCELONA,0801904,PRIVAT,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,3,DONA,Promo/gradua sense pendents setembre,33
0108,CONSORCI D'EDUCACIÓ DE BARCELONA,13,BARCELONÈS,08019,BARCELONA,0801904,PRIVAT,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,3,DONA,Repeteixen,8
0108,CONSORCI D'EDUCACIÓ DE BARCELONA,13,BARCELONÈS,08019,BARCELONA,0801904,PRIVAT,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,3,HOME,Promo/gradua amb pendents,73
0108,CONSORCI D'EDUCACIÓ DE BARCELONA,13,BARCELONÈS,08019,BARCELONA,0801904,PRIVAT,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,3,HOME,Promo/gradua sense pendents juny,263
0108,CONSORCI D'EDUCACIÓ DE BARCELONA,13,BARCELONÈS,08019,BARCELONA,0801904,PRIVAT,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,3,HOME,Promo/gradua sense pendents setembre,47
0108,CONSORCI D'EDUCACIÓ DE BARCELONA,13,BARCELONÈS,08019,BARCELONA,0801904,PRIVAT,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,3,HOME,Repeteixen,27
0108,CONSORCI D'EDUCACIÓ DE BARCELONA,13,BARCELONÈS,08019,BARCELONA,0801904,PRIVAT,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,4,DONA,Certificats sense graduar (4rt ESO),2
0108,CONSORCI D'EDUCACIÓ DE BARCELONA,13,BARCELONÈS,08019,BARCELONA,0801904,PRIVAT,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,4,DONA,Promo/gradua sense pendents juny,322
0108,CONSORCI D'EDUCACIÓ DE BARCELONA,13,BARCELONÈS,08019,BARCELONA,0801904,PRIVAT,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,4,DONA,Promo/gradua sense pendents setembre,69
0108,CONSORCI D'EDUCACIÓ DE BARCELONA,13,BARCELONÈS,08019,BARCELONA,0801904,PRIVAT,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,4,DONA,Repeteixen,6
0108,CONSORCI D'EDUCACIÓ DE BARCELONA,13,BARCELONÈS,08019,BARCELONA,0801904,PRIVAT,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,4,HOME,Certificats sense graduar (4rt ESO),5
0108,CONSORCI D'EDUCACIÓ DE BARCELONA,13,BARCELONÈS,08019,BARCELONA,0801904,PRIVAT,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,4,HOME,Promo/gradua sense pendents juny,285
0108,CONSORCI D'EDUCACIÓ DE BARCELONA,13,BARCELONÈS,08019,BARCELONA,0801904,PRIVAT,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,4,HOME,Promo/gradua sense pendents setembre,82
0108,CONSORCI D'EDUCACIÓ DE BARCELONA,13,BARCELONÈS,08019,BARCELONA,0801904,PRIVAT,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,4,HOME,Repeteixen,15
0108,CONSORCI D'EDUCACIÓ DE BARCELONA,13,BARCELONÈS,08019,BARCELONA,0801904,PÚBLIC,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,1,DONA,Promo/gradua amb pendents,21
0108,CONSORCI D'EDUCACIÓ DE BARCELONA,13,BARCELONÈS,08019,BARCELONA,0801904,PÚBLIC,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,1,DONA,Promo/gradua sense pendents juny,101
0108,CONSORCI D'EDUCACIÓ DE BARCELONA,13,BARCELONÈS,08019,BARCELONA,0801904,PÚBLIC,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,1,DONA,Promo/gradua sense pendents setembre,10
0108,CONSORCI D'EDUCACIÓ DE BARCELONA,13,BARCELONÈS,08019,BARCELONA,0801904,PÚBLIC,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,1,DONA,Repeteixen,5
0108,CONSORCI D'EDUCACIÓ DE BARCELONA,13,BARCELONÈS,08019,BARCELONA,0801904,PÚBLIC,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,1,HOME,Promo/gradua amb pendents,29
0108,CONSORCI D'EDUCACIÓ DE BARCELONA,13,BARCELONÈS,08019,BARCELONA,0801904,PÚBLIC,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,1,HOME,Promo/gradua sense pendents juny,95
0108,CONSORCI D'EDUCACIÓ DE BARCELONA,13,BARCELONÈS,08019,BARCELONA,0801904,PÚBLIC,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,1,HOME,Promo/gradua sense pendents setembre,24
0108,CONSORCI D'EDUCACIÓ DE BARCELONA,13,BARCELONÈS,08019,BARCELONA,0801904,PÚBLIC,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,1,HOME,Repeteixen,10
0108,CONSORCI D'EDUCACIÓ DE BARCELONA,13,BARCELONÈS,08019,BARCELONA,0801904,PÚBLIC,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,2,DONA,Promo/gradua amb pendents,27
0108,CONSORCI D'EDUCACIÓ DE BARCELONA,13,BARCELONÈS,08019,BARCELONA,0801904,PÚBLIC,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,2,DONA,Promo/gradua sense pendents juny,87
0108,CONSORCI D'EDUCACIÓ DE BARCELONA,13,BARCELONÈS,08019,BARCELONA,0801904,PÚBLIC,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,2,DONA,Promo/gradua sense pendents setembre,26
0108,CONSORCI D'EDUCACIÓ DE BARCELONA,13,BARCELONÈS,08019,BARCELONA,0801904,PÚBLIC,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,2,DONA,Repeteixen,11
0108,CONSORCI D'EDUCACIÓ DE BARCELONA,13,BARCELONÈS,08019,BARCELONA,0801904,PÚBLIC,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,2,HOME,Promo/gradua amb pendents,30
0108,CONSORCI D'EDUCACIÓ DE BARCELONA,13,BARCELONÈS,08019,BARCELONA,0801904,PÚBLIC,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,2,HOME,Promo/gradua sense pendents juny,79
0108,CONSORCI D'EDUCACIÓ DE BARCELONA,13,BARCELONÈS,08019,BARCELONA,0801904,PÚBLIC,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,2,HOME,Promo/gradua sense pendents setembre,27
0108,CONSORCI D'EDUCACIÓ DE BARCELONA,13,BARCELONÈS,08019,BARCELONA,0801904,PÚBLIC,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,2,HOME,Repeteixen,8
0108,CONSORCI D'EDUCACIÓ DE BARCELONA,13,BARCELONÈS,08019,BARCELONA,0801904,PÚBLIC,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,3,DONA,Promo/gradua amb pendents,27
0108,CONSORCI D'EDUCACIÓ DE BARCELONA,13,BARCELONÈS,08019,BARCELONA,0801904,PÚBLIC,EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA,3,DONA,Promo/gradua sense pendents juny,68
